ÉäÉìÉNID,ãNì_ÉmÅ[ÉhID,èIì_ÉmÅ[ÉhID,åoòHÇÃéÌóﬁ,ãüópäJénéûä‘,ãüópèIóπéûä‘,ãüópäJénì˙,ãüópèIóπì˙,ãüópêßå¿ójì˙,ï˚å¸ê´,í çsêßå¿,óLå¯ïùàı,óLå¯ïùàıà‹ìx,óLå¯ïùàıåoìx,ècífå˘îz1,ècífå˘îz1à‹ìx,ècífå˘îz1åoìx,ècífå˘îz2,â°ífå˘îz,â°ífå˘îzà‹ìx,â°ífå˘îzåoìx,òHñ èÛãµ,íiç∑,íiç∑à‹ìx,íiç∑åoìx,ç≈è¨äKíiíiêî,ç≈ëÂäKíiíiêî,éËÇ∑ÇË,âÆç™ÇÃóLñ≥,äWÇÃÇ»Ç¢çaÅAêÖòHÇÃóLñ≥,ÉoÉXí‚ÇÃóLñ≥,ÉoÉXí‚ÇÃà‹ìx,ÉoÉXí‚ÇÃåoìx,éãäoè·äQé“óUì±ópÉuÉçÉbÉN,ï‚èïé{ê›ÇÃê›íuèÛãµ,ï‚èïé{ê›ÇÃà‹ìx,ï‚èïé{ê›ÇÃåoìx,ÉGÉåÉxÅ[É^Å[éÌï ,ÉGÉåÉxÅ[É^Å[ÇÃà‹ìx,ÉGÉåÉxÅ[É^Å[ÇÃåoìx,êMçÜÇÃóLñ≥,êMçÜÇÃà‹ìx,êMçÜÇÃåoìx,êMçÜéÌï ,ì˙åí ó ,éÂÇ»óòópé“,í ÇËñºèÃÇ‹ÇΩÇÕåç∑ì_ñºèÃ,ÉGÉXÉRÅ[ÉgÉ]Å[Éì,ÉäÉìÉNâÑí∑
00001B000000000309A999A599B17FC2,00001B000000000309A999A599B17FC3,00001B000000000309A99CA599B47FC3,1,,,,,,0,0,3,35.10.48.7826,136.53.55.9025,1,35.10.48.7826,136.53.55.9025,0,2,35.10.48.7826,136.53.55.9025,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,0,0,,0,6
00001B000000000309A938A59A3CFFC1,00001B000000000309A938A59A3CFFC4,00001B000000000309A939A59A3BFFC1,1,,,,,,0,0,3,35.10.29.0305,136.54.23.2855,2,35.10.29.0305,136.54.23.2855,0,2,35.10.29.0305,136.54.23.2855,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,36158,0,ëÂí√í ,0,2.7
00001B000000000309A938259A347FC1,00001B000000000309A938259A347FC3,00001B000000000309A939259A357FC2,1,,,,,,0,0,3,35.10.28.9474,136.54.21.7435,2,35.10.28.9474,136.54.21.7435,0,2,35.10.28.9474,136.54.21.7435,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,36158,0,ëÂí√í ,0,3
00001B000000000309A937259A3D7FC1,00001B000000000309A937259A3D7FC2,00001B000000000309A937259A3D7FC3,1,,,,,,0,0,3,35.10.28.6342,136.54.23.4118,2,35.10.28.6342,136.54.23.4118,0,2,35.10.28.6342,136.54.23.4118,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.28.6594,136.54.23.3428,,36158,0,ëÂí√í ,0,4.4
00001B000000000309A938A59A3CFFC3,00001B000000000309A938A59A3CFFC5,00001B000000000309A937259A3D7FC2,5,,,,,,0,0,3,35.10.28.7958,136.54.23.3957,2,35.10.28.7958,136.54.23.3957,0,1,35.10.28.7958,136.54.23.3957,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,36158,1,ëÂí√í ,0,7.1
00001B000000000309A938A59A3CFFC2,00001B000000000309A938A59A3CFFC4,00001B000000000309A938A59A3CFFC5,1,,,,,,0,0,3,35.10.28.9292,136.54.23.3823,4,35.10.28.9292,136.54.23.3823,0,2,35.10.28.9292,136.54.23.3823,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.28.9107,136.54.23.4494,,36158,0,ëÂí√í ,0,5.8
00001B000000000309A935A59A3C7FC1,00001B000000000309A935A59A3C7FC3,00001B000000000309A937259A3D7FC3,1,,,,,,0,0,3,35.10.28.4831,136.54.23.3477,2,35.10.28.4831,136.54.23.3477,0,2,35.10.28.4831,136.54.23.3477,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,36158,0,ëÂí√í ,0,4
00001B000000000309A936A59A34FFC1,00001B000000000309A936A59A34FFC2,00001B000000000309A935259A357FC2,1,,,,,,0,0,3,35.10.28.3882,136.54.21.8043,2,35.10.28.3882,136.54.21.8043,0,2,35.10.28.3882,136.54.21.8043,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.28.5492,136.54.21.6387,,36158,0,ëÂí√í ,0,8.5
00001B000000000309A937A59A347FC1,00001B000000000309A937A59A347FC2,00001B000000000309A936A59A34FFC2,5,,,,,,0,0,3,35.10.28.6825,136.54.21.6951,3,35.10.28.6825,136.54.21.6951,0,2,35.10.28.6825,136.54.21.6951,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,36158,1,ëÂí√í ,0,7
00001B000000000309A938259A347FC2,00001B000000000309A938259A347FC3,00001B000000000309A937A59A347FC2,1,,,,,,0,0,3,35.10.28.8285,136.54.21.679,3,35.10.28.8285,136.54.21.679,0,2,35.10.28.8285,136.54.21.679,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.28.8115,136.54.21.7381,,36158,0,ëÂí√í ,0,5.5
00001B000000000309A935A59A3BFFC1,00001B000000000309A935A59A3BFFC2,00001B000000000309A935A59A3C7FC3,1,,,,,,0,0,3,35.10.28.3526,136.54.23.2122,3,35.10.28.3526,136.54.23.2122,0,2,35.10.28.3526,136.54.23.2122,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.28.3232,136.54.23.1616,,36158,0,ëÂí√í ,0,4.8
00001B000000000309A935A59A397FC1,00001B000000000309A935A59A397FC2,00001B000000000309A935A59A3BFFC2,5,,,,,,0,0,3,35.10.28.3315,136.54.22.93,3,35.10.28.3315,136.54.22.93,0,2,35.10.28.3315,136.54.22.93,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,36158,1,ëÂí√í ,0,14
00001B000000000309A935259A357FC1,00001B000000000309A935259A357FC2,00001B000000000309A935259A35FFC2,1,,,,,,0,0,3,35.10.28.2577,136.54.21.9415,4,35.10.28.2577,136.54.21.9415,0,2,35.10.28.2577,136.54.21.9415,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,1,35.10.28.218,136.54.21.9829,,36158,0,ëÂí√í ,0,4.2
00001B000000000309A931A59A35FFC1,00001B000000000309A931A59A35FFC2,00001B000000000309A935259A357FC2,1,,,,,,0,0,3,35.10.27.8522,136.54.21.9439,1,35.10.27.8522,136.54.21.9439,0,2,35.10.27.8522,136.54.21.9439,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,36158,0,ëÂí√í ,0,22.4
00001B000000000309A92BA59ADBFFC1,00001B000000000309A92BA59ADBFFC2,00001B000000000309A92BA59AD17FC3,1,,,,,,0,0,3,35.10.26.3589,136.54.55.0793,1,35.10.26.3577,136.54.54.8905,0,1,35.10.26.3577,136.54.54.8905,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,49271,0,ç˜í ,0,54.8
00001B000000000309A935A59A3C7FC2,00001B000000000309A935A59A3C7FC3,00001B000000000309A92BA59A3DFFC2,1,,,,,,0,0,3,35.10.26.7597,136.54.23.4581,1,35.10.27.3011,136.54.23.3964,0,2,35.10.27.3011,136.54.23.3964,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,36158,0,ëÂí√í ,0,61
00001B000000000309A986A59B867FC2,00001B000000000309A986A59B867FC4,00001B000000000309A986259B877FC2,5,,,,,,0,0,3,35.10.44.5145,136.55.29.3635,1,35.10.44.5145,136.55.29.3635,0,1,35.10.44.5145,136.55.29.3635,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,0,1,,0,4.5
00001B000000000309A989259B7D7FC1,00001B000000000309A989259B7D7FC2,00001B000000000309A989259B7E7FC2,5,,,,,,0,0,3,35.10.45.0672,136.55.27.5186,2,35.10.45.0672,136.55.27.5186,0,1,35.10.45.0672,136.55.27.5186,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,0,1,,0,6.5
00001B000000000309A989A59B867FC1,00001B000000000309A989A59B867FC2,00001B000000000309A989A59B877FC3,5,,,,,,0,0,3,35.10.45.1907,136.55.29.3469,2,35.10.45.1907,136.55.29.3469,0,1,35.10.45.1907,136.55.29.3469,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,0,1,,0,3.4
00001B000000000309A98B259B7EFFC1,00001B000000000309A98B259B7EFFC2,00001B000000000309A98B259B7F7FC2,5,,,,,,0,0,3,35.10.45.4336,136.55.27.8057,2,35.10.45.4336,136.55.27.8057,0,2,35.10.45.4336,136.55.27.8057,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,0,1,,0,4.4
00001B000000000309A98C259B75FFC1,00001B000000000309A98C259B75FFC2,00001B000000000309A98C259B777FC2,5,,,,,,0,0,3,35.10.45.6204,136.55.26.135,2,35.10.45.6204,136.55.26.135,0,2,35.10.45.6204,136.55.26.135,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,0,1,,0,6.4
00001B000000000309AA76259C55FFC1,00001B000000000309AA76259C55FFC2,00001B000000000309AA77259C58FFC3,1,,,,,,0,0,3,35.11.32.5204,136.56.11.0453,2,35.11.32.582,136.56.11.2364,0,2,35.11.32.582,136.56.11.2364,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,22956,0,ìåëÂë]ç™,0,17
00001B000000000309A8122599A5FFC1,00001B000000000309A8122599A5FFC2,00001B000000000309A80FA599A5FFC2,5,,,,,,0,0,3,35.9.29.6606,136.53.53.1692,2,35.9.29.6606,136.53.53.1692,0,1,35.9.29.6606,136.53.53.1692,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,72020,1,êºëÂê{,0,14
00001B000000000309A8132599AA7FC1,00001B000000000309A8132599AA7FC2,00001B000000000309A8132599AAFFC2,1,,,,,,0,0,3,35.9.30.2925,136.53.54.1304,1,35.9.30.2925,136.53.54.1304,0,1,35.9.30.2925,136.53.54.1304,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,72020,0,êºëÂê{,0,2.8
00001B000000000309A813A599A77FC1,00001B000000000309A813A599A77FC2,00001B000000000309A8132599AA7FC2,5,,,,,,0,0,3,35.9.30.3115,136.53.53.8294,2,35.9.30.3115,136.53.53.8294,0,2,35.9.30.3115,136.53.53.8294,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,72020,1,êºëÂê{,0,11
00001B000000000309A80A2599AC7FC1,00001B000000000309A80A2599AC7FC2,00001B000000000309A80A2599ACFFC2,1,,,,,,0,0,3,35.9.28.4826,136.53.54.5174,1,35.9.28.4826,136.53.54.5174,0,1,35.9.28.4826,136.53.54.5174,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,63522,0,êºëÂê{,0,2
00001B000000000309A80B2599A87FC1,00001B000000000309A80B2599A87FC2,00001B000000000309A80A2599AC7FC2,5,,,,,,0,0,3,35.9.28.5858,136.53.54.0673,3,35.9.28.5858,136.53.54.0673,0,2,35.9.28.5858,136.53.54.0673,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,63522,1,êºëÂê{,0,21.3
00001B000000000309A80A2599B27FC1,00001B000000000309A80A2599B27FC2,00001B000000000309A8092599B1FFC2,1,,,,,,0,0,3,35.9.28.3583,136.53.55.5952,1,35.9.28.3583,136.53.55.5952,0,1,35.9.28.3583,136.53.55.5952,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,72020,0,êºëÂê{,0,17.4
00001B000000000309A7F9A599CFFFC1,00001B000000000309A7F9A599CFFFC3,00001B000000000309A7F9A599D17FC2,1,,,,,,0,0,3,35.9.25.1739,136.54.1.6075,4,35.9.25.1739,136.54.1.6075,2,1,35.9.25.1739,136.54.1.6075,0,2,35.9.25.1786,136.54.1.5499,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,0,0,,0,9
00001B000000000309A921A59A60FFC1,00001B000000000309A921A59A60FFC3,00001B000000000309A921259A60FFC3,1,,,,,,0,0,3,35.10.24.2818,136.54.30.5165,0,35.10.24.2818,136.54.30.5165,0,0,35.10.24.2818,136.54.30.5165,0,0,,,0,0,1,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,2
00001B000000000309A921A59A60FFC2,00001B000000000309A921A59A60FFC4,00001B000000000309A921A59A60FFC3,12,,,,,,0,0,3,35.10.24.3356,136.54.30.5112,0,35.10.24.3356,136.54.30.5112,2,0,35.10.24.3356,136.54.30.5112,0,0,,,4,0,1,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,1.2
00001B000000000309A922259A60FFC1,00001B000000000309A922259A60FFC3,00001B000000000309A921A59A60FFC4,1,,,,,,0,0,3,35.10.24.3733,136.54.30.5075,0,35.10.24.3733,136.54.30.5075,0,0,35.10.24.3733,136.54.30.5075,0,0,,,0,0,1,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,1.5
00001B000000000309A922259A60FFC2,00001B000000000309A922259A60FFC4,00001B000000000309A922259A60FFC3,12,,,,,,0,0,3,35.10.24.4063,136.54.30.5043,0,35.10.24.4063,136.54.30.5043,2,0,35.10.24.4063,136.54.30.5043,0,0,,,2,0,1,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,0.6
00001B000000000309A922259A607FC1,00001B000000000309A922259A607FC3,00001B000000000309A922259A60FFC4,1,,,,,,0,0,3,35.10.24.4432,136.54.30.5006,0,35.10.24.4432,136.54.30.5006,0,0,35.10.24.4432,136.54.30.5006,0,0,,,0,0,1,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,2
00001B000000000309A922259A607FC2,00001B000000000309A922259A607FC4,00001B000000000309A922259A607FC3,12,,,,,,0,0,3,35.10.24.4855,136.54.30.4965,0,35.10.24.4855,136.54.30.4965,2,0,35.10.24.4855,136.54.30.4965,0,0,,,2,0,1,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,0.6
00001B000000000309A922A59A607FC1,00001B000000000309A922A59A607FC3,00001B000000000309A922259A607FC4,1,,,,,,0,0,3,35.10.24.5273,136.54.30.4924,0,35.10.24.5273,136.54.30.4924,0,0,35.10.24.5273,136.54.30.4924,0,0,,,0,0,1,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,2
00001B000000000309A922A59A607FC2,00001B000000000309A922A59A607FC4,00001B000000000309A922A59A607FC3,12,,,,,,0,0,3,35.10.24.5698,136.54.30.4882,0,35.10.24.5698,136.54.30.4882,2,0,35.10.24.5698,136.54.30.4882,0,0,,,2,0,1,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,0.6
00001B000000000309A923259A607FC1,00001B000000000309A923259A607FC3,00001B000000000309A922A59A607FC4,1,,,,,,0,0,3,35.10.24.6077,136.54.30.4845,0,35.10.24.6077,136.54.30.4845,0,0,35.10.24.6077,136.54.30.4845,0,0,,,0,0,1,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,2
00001B000000000309A923259A607FC2,00001B000000000309A923259A607FC4,00001B000000000309A923259A607FC3,12,,,,,,0,0,3,35.10.24.6534,136.54.30.48,0,35.10.24.6534,136.54.30.48,2,0,35.10.24.6534,136.54.30.48,0,0,,,2,0,1,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,0.6
00001B000000000309A927A59A5FFFC1,00001B000000000309A927A59A5FFFC2,00001B000000000309A923259A607FC4,1,,,,,,0,0,3,35.10.25.1141,136.54.30.4349,6,35.10.25.1141,136.54.30.4349,0,2,35.10.25.1141,136.54.30.4349,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,24.5
00001B000000000309A92D259A5F7FC2,00001B000000000309A92D259A5F7FC3,00001B000000000309A92D259A5F7FC4,12,,,,,,0,0,3,35.10.26.6455,136.54.30.2847,0,35.10.26.6455,136.54.30.2847,2,0,35.10.26.6455,136.54.30.2847,0,0,,,2,0,0,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,0.6
00001B000000000309A92DA59A5F7FC1,00001B000000000309A92DA59A5F7FC3,00001B000000000309A92D259A5F7FC3,1,,,,,,0,0,3,35.10.26.6814,136.54.30.2812,0,35.10.26.6814,136.54.30.2812,0,0,35.10.26.6814,136.54.30.2812,0,0,,,0,0,2,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,2
00001B000000000309A92DA59A5F7FC2,00001B000000000309A92DA59A5F7FC4,00001B000000000309A92DA59A5F7FC3,12,,,,,,0,0,3,35.10.26.7291,136.54.30.2765,0,35.10.26.7291,136.54.30.2765,2,0,35.10.26.7291,136.54.30.2765,0,0,,,2,0,2,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,0.6
00001B000000000309A92E259A5F7FC1,00001B000000000309A92E259A5F7FC4,00001B000000000309A92DA59A5F7FC4,1,,,,,,0,0,3,35.10.26.7665,136.54.30.2729,0,35.10.26.7665,136.54.30.2729,0,0,35.10.26.7665,136.54.30.2729,0,0,,,0,0,2,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,2
00001B000000000309A92E259A5F7FC3,00001B000000000309A92E259A5F7FC5,00001B000000000309A92E259A5F7FC4,12,,,,,,0,0,3,35.10.26.8132,136.54.30.2683,0,35.10.26.8132,136.54.30.2683,2,0,35.10.26.8132,136.54.30.2683,0,0,,,2,0,2,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,0.6
00001B000000000309A92E259A5F7FC2,00001B000000000309A92E259A5F7FC6,00001B000000000309A92E259A5F7FC5,1,,,,,,0,0,3,35.10.26.8466,136.54.30.265,0,35.10.26.8466,136.54.30.265,0,0,35.10.26.8466,136.54.30.265,0,0,,,0,0,2,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,1.5
00001B000000000309A92EA59A5F7FC2,00001B000000000309A92EA59A5F7FC3,00001B000000000309A92E259A5F7FC6,12,,,,,,0,0,3,35.10.26.8913,136.54.30.2606,0,35.10.26.8913,136.54.30.2606,2,0,35.10.26.8913,136.54.30.2606,0,0,,,4,0,2,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,1.2
00001B000000000309A92EA59A5F7FC1,00001B000000000309A92EA59A5F7FC4,00001B000000000309A92EA59A5F7FC3,1,,,,,,0,0,3,35.10.26.9446,136.54.30.2554,0,35.10.26.9446,136.54.30.2554,0,0,35.10.26.9446,136.54.30.2554,0,0,,,0,0,2,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,2
00001B000000000309A92F259A5F7FC2,00001B000000000309A92F259A5F7FC3,00001B000000000309A92EA59A5F7FC4,12,,,,,,0,0,3,35.10.26.9941,136.54.30.2506,0,35.10.26.9941,136.54.30.2506,2,0,35.10.26.9941,136.54.30.2506,0,0,,,4,0,2,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,1.2
00001B000000000309A92F259A5F7FC1,00001B000000000309A92F259A5F7FC4,00001B000000000309A92F259A5F7FC3,1,,,,,,0,0,3,35.10.27.0373,136.54.30.2463,0,35.10.27.0373,136.54.30.2463,0,0,35.10.27.0373,136.54.30.2463,0,0,,,0,0,2,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,1.5
00001B000000000309A92FA59A5F7FC1,00001B000000000309A92FA59A5F7FC2,00001B000000000309A92F259A5F7FC4,12,,,,,,0,0,3,35.10.27.0904,136.54.30.2411,0,35.10.27.0904,136.54.30.2411,2,0,35.10.27.0904,136.54.30.2411,0,0,,,6,0,2,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,1.8
00001B000000000309A92D259A5F7FC1,00001B000000000309A92D259A5F7FC4,00001B000000000309A927A59A5FFFC2,1,,,,,,0,0,3,35.10.26.1159,136.54.30.3367,6,35.10.26.1159,136.54.30.3367,0,2,35.10.26.1159,136.54.30.3367,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,40254,0,ãvâÆëÂí ,0,30
00001B000000000309A950A5998DFFC1,00001B000000000309A950A5998DFFC2,00001B000000000309A950A5998F7FC2,12,,,,,,0,0,2,35.10.33.7773,136.53.48.5953,0,35.10.33.7773,136.53.48.5953,2,0,35.10.33.7773,136.53.48.5953,0,0,,,9,0,0,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ïöå©í ,0,9
00001B000000000309A950A5998AFFC1,00001B000000000309A950A5998AFFC2,00001B000000000309A950A5998DFFC2,1,,,,,,0,0,2,35.10.33.7322,136.53.48.0238,2,35.10.33.7322,136.53.48.0238,0,2,35.10.33.7322,136.53.48.0238,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,14.8
00001B000000000309A9502599897FC1,00001B000000000309A9502599897FC2,00001B000000000309A950A5998AFFC2,12,,,,,,0,0,2,35.10.33.7018,136.53.47.6388,0,35.10.33.7018,136.53.47.6388,2,0,35.10.33.7018,136.53.47.6388,0,0,,,9,0,0,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ïöå©í ,0,9
00001B000000000309A9502599887FC1,00001B000000000309A9502599887FC2,00001B000000000309A9502599897FC2,1,,,,,,0,0,2,35.10.33.6778,136.53.47.3352,2,35.10.33.6778,136.53.47.3352,0,2,35.10.33.6778,136.53.47.3352,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,4.5
00001B000000000309A9522599907FC1,00001B000000000309A9522599907FC2,00001B000000000309A953A599907FC3,12,,,,,,0,0,2,35.10.34.1555,136.53.48.818,0,35.10.34.1555,136.53.48.818,2,0,35.10.34.1555,136.53.48.818,0,0,,,18,0,3,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ïöå©í ,0,5.4
00001B000000000309A951A599907FC1,00001B000000000309A951A599907FC2,00001B000000000309A9522599907FC2,1,,,,,,0,0,2,35.10.34.0219,136.53.48.8306,1,35.10.34.0219,136.53.48.8306,0,1,35.10.34.0219,136.53.48.8306,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,1.2
00001B000000000309A950A599907FC1,00001B000000000309A950A599907FC2,00001B000000000309A951A599907FC2,12,,,,,,0,0,2,35.10.33.8673,136.53.48.8452,0,35.10.33.8673,136.53.48.8452,2,0,35.10.33.8673,136.53.48.8452,0,0,,,17,0,3,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ïöå©í ,0,5.1
00001B000000000309A950A5998F7FC1,00001B000000000309A950A5998F7FC2,00001B000000000309A950A599907FC2,1,,,,,,0,0,2,35.10.33.791,136.53.48.7688,1,35.10.33.791,136.53.48.7688,0,1,35.10.33.791,136.53.48.7688,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,4
00001B000000000309A9512599887FC1,00001B000000000309A9512599887FC2,00001B000000000309A9502599887FC2,12,,,,,,0,0,2,35.10.33.7828,136.53.47.2166,0,35.10.33.7828,136.53.47.2166,2,0,35.10.33.7828,136.53.47.2166,0,0,,,17,0,3,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ïöå©í ,0,5.1
00001B000000000309A951A59987FFC1,00001B000000000309A951A59987FFC2,00001B000000000309A9512599887FC2,1,,,,,,0,0,2,35.10.33.8992,136.53.47.1948,1,35.10.33.8992,136.53.47.1948,0,1,35.10.33.8992,136.53.47.1948,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,1.2
00001B000000000309A952A59987FFC1,00001B000000000309A952A59987FFC2,00001B000000000309A951A59987FFC2,12,,,,,,0,0,2,35.10.34.0394,136.53.47.1685,0,35.10.34.0394,136.53.47.1685,2,0,35.10.34.0394,136.53.47.1685,0,0,,,18,0,3,0,0,0,,,0,0,,,0,,,0,,,,64468,0,ïöå©í ,0,5.4
00001B000000000309A952A599877FC1,00001B000000000309A952A599877FC2,00001B000000000309A952A59987FFC2,1,,,,,,0,0,2,35.10.34.1885,136.53.47.1102,2,35.10.34.1885,136.53.47.1102,2,1,35.10.34.1885,136.53.47.1102,0,3,35.10.34.1921,136.53.47.14,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,4
00001B000000000309A94E259987FFC1,00001B000000000309A94E259987FFC3,00001B000000000309A952A599877FC2,1,,,,,,0,0,3,35.10.34.0931,136.53.47.0853,1,35.10.34.0931,136.53.47.0853,0,2,35.10.34.0931,136.53.47.0853,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,29.5
00001B000000000309A953A599907FC1,00001B000000000309A953A599907FC3,00001B000000000309A953A599907FC4,1,,,,,,0,0,2,35.10.34.3371,136.53.48.8556,2,35.10.34.3371,136.53.48.8556,2,2,35.10.34.3371,136.53.48.8556,0,1,35.10.34.3344,136.53.48.8012,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©í ,0,3.5
00001B000000000309A93B25998EFFC1,00001B000000000309A93B25998EFFC2,00001B000000000309A93B2599927FC2,5,,,,,,0,0,3,35.10.29.4261,136.53.48.7188,2,35.10.29.4261,136.53.48.7188,0,2,35.10.29.4261,136.53.48.7188,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,64468,1,ïöå©ãõÉmíI,0,16.4
00001B000000000309A93B25998E7FC1,00001B000000000309A93B25998E7FC2,00001B000000000309A93B25998EFFC2,1,,,,,,0,0,3,35.10.29.4119,136.53.48.5035,2,35.10.29.4119,136.53.48.5035,0,2,35.10.29.4119,136.53.48.5035,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,0,,,,64468,0,ïöå©ãõÉmíI,0,5.5
00001B000000000309A93AA5998AFFC1,00001B000000000309A93AA5998AFFC2,00001B000000000309A93B25998E7FC2,5,,,,,,0,0,3,35.10.29.3979,136.53.48.2926,2,35.10.29.3979,136.53.48.2926,0,2,35.10.29.3979,136.53.48.2926,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,64468,1,ïöå©ãõÉmíI,0,14.4
00001B000000000309A93AA5998A7FC1,00001B000000000309A93AA5998A7FC3,00001B000000000309A93AA5998AFFC2,1,,,,,,0,0,3,35.10.29.3584,136.53.47.696,6,35.10.29.3584,136.53.47.696,0,2,35.10.29.3584,136.53.47.696,0,0,,,0,0,0,0,0,0,,,1,0,,,0,,,2,35.10.29.306,136.53.47.7663,,64468,0,ïöå©ãõÉmíI,0,5.2
00001B000000000309A93EA5998E7FC1,00001B000000000309A93EA5998E7FC2,00001B000000000309A93F259991FFC2,5,,,,,,0,0,3,35.10.30.2122,136.53.48.6535,2,35.10.30.2122,136.53.48.6535,0,2,35.10.30.2122,136.53.48.6535,0,0,,,0,0,0,0,0,0,,,0,0,,,0,,,0,,,,64468,1,ïöå©ãõÉmíI,0,16.5
